student_id,age,parental_education,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_efficiency,sleep_quality,engagement_score
STD01933,27,3.0,-0.045636518387175605,-0.7981047921795493,0.3748062384773163,0.09066451506034469,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.09499998355671195,-0.2991346550675371,-0.0
STD01641,19,4.0,-0.6238288768007731,-0.09169020946812431,-0.003819625875717607,-1.7382581794936633,88.14,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-4.620924021786359,0.00035022229663441513,-0.09169020946812431
STD01191,24,2.0,-1.634668620647993,-0.5656013931078624,1.1320579671833835,0.5508730083613828,88.5,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.8679695047770671,-0.6402935633177764,-0.5656013931078624
STD01689,19,,0.855546054036776,0.02060398540266924,0.9217102647650313,0.9006314632701714,93.97,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.48537273505598555,0.018990904840709106,0.02060398540266924
STD01853,25,4.0,-0.045636518387175605,-0.45281251015393736,-0.3151342254548788,1.280709536561147,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.3419515323415507,0.14269671966364048,-0.45281251015393736
STD01260,20,,1.5453893506267922,-0.2193197349159874,-0.2141673282940697,-1.4199021864807102,97.11,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.5578330034778628,0.04697112166912062,-0.2193197349159874
STD01181,24,3.0,-0.801274117831153,0.3723272125089879,-0.003819625875717607,1.3575914260302608,92.43,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,6.831477667698998,-0.0014221506551331386,0.0
STD01834,24,,0.1916217252377142,0.22985704456718817,0.5346704923152635,-2.659758009609389,89.09,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-2.2320489407649893,0.12289777918086997,0.0
STD02449,23,3.0,0.8794712550745798,0.3881572311691876,-0.6180349169373061,0.5941867489073627,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.31614569645747764,-0.23989472212426358,0.3881572311691876
STD00264,25,2.0,-0.6138600430350213,0.5345849037760373,1.426544750569076,-0.7138882155812348,92.58,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.8487809994912843,0.7626092882151806,0.5345849037760373
STD02043,19,2.0,0.9671969922131944,1.3152026989571497,1.914551420179653,0.561701443497878,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.28553390724023825,2.5180231951125234,0.0
STD01411,20,2.0,-0.2470069604553598,-2.7531120967142493,-0.8704521598393284,1.177839402764444,89.78,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.5642102129877886,2.3964523708647003,-0.0
STD00926,25,2.0,1.7387847256823745,-0.2717566717278993,0.7197764704434131,0.7934299554188713,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.2897014679462207,-0.19560405799575661,-0.0
STD01280,23,,1.7228345916571715,-0.6546452480714873,0.19811416844590057,1.0262413108535131,91.36,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.37690181915491316,-0.129694498948743,-0.6546452480714873
STD00055,24,4.0,-0.5221467723901059,1.4527259860676374,-0.3572037659385491,-0.44426018068250955,88.75,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.9297000731889814,-0.5189191931001522,0.0
STD01788,19,2.0,0.15772769043415852,-0.30539546138082463,-1.164938943225021,0.9796790397665854,98.93,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8462085236980009,0.35576706604669556,-0.30539546138082463
STD00418,21,,0.8296270862458214,-1.849811656916587,0.559912216605466,-0.685734284226348,88.89,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.37479456299119057,-1.035732145126796,-0.0
STD01141,25,2.0,0.5684436415831273,1.7732838639366881,-0.3992733064222201,2.071185301525283,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.320535368063788,-0.7080249115791717,0.0
STD01795,19,2.0,-0.045636518387175605,0.30010275237182504,0.7029486542499453,0.5833583137708676,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.6112538094867404,0.21095682591647902,0.0
STD01596,24,2.0,-1.2997158061187368,0.9392397557774,1.2750944048278627,0.4988965197062063,94.78,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.6645652632299315,1.197619357383651,0.9392397557774
STD02309,25,2.0,0.03810168524513847,0.2585489533888006,0.3916340546707841,0.2790792864353581,98.66,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.2688361751088536,0.10125657494654354,0.0
STD01740,21,2.0,-0.552053273687361,-1.0454488337451744,0.7029486542499453,1.0977089827543816,91.88,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.4505346691344028,-0.7348968507683452,-1.0454488337451744
STD02251,22,,-0.3028324295435691,0.6127456209107753,-0.4245150307124218,0.8345780089375519,85.65,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.19709815014941,-0.26011972607983974,0.0
STD02389,25,,-0.10744328773483611,0.6374800250673379,0.1644585360589642,1.79506020554466,90.05,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.0111441445430276,0.1048390316894062,0.6374800250673379
STD02489,23,2.0,-0.4603400030424456,0.5909793452530006,-0.003819625875717607,1.8069714841948046,92.82,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3.348351729574144,-0.0022573199991430103,0.0
STD01177,25,2.0,-1.0504949619749449,0.3396777990223256,2.0239322254371968,-0.025199740900152,83.99,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.49905455741616134,0.6874848437068642,0.0
STD00746,23,2.0,0.2753599288700283,0.02060398540266924,-1.055558137967478,-0.07392769901437987,91.38,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.05796614535308473,-0.021748704466350643,0.0
STD00608,25,2.0,-2.03142820452491,0.8680046718065002,0.7534321028303494,1.4333904719857262,97.17,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.3897142483571754,0.6539825851457388,0.8680046718065002
STD00770,24,2.0,2.00993700411082,1.1252424750347496,-0.3656176740352837,0.1285640380380774,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0427131989348917,-0.411408536447911,1.1252424750347496
STD00750,20,,0.030126618232536942,0.3080177617019256,0.9132963566682974,2.0397828396294466,99.76,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.9801282711529675,0.2813114995514925,0.0
STD01902,19,,1.6191587204933542,1.8732108567291998,0.08873336318835684,2.151315721535345,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.8213766140641203,0.16621629927852516,1.8732108567291998
